train_loss,epoch,step,val_loss,val_f_score,val_precision,val_recall
0.3013317584991455,0,49,,,,
,0,52,0.2781596779823303,0.0,0.0,0.0
0.09173611551523209,1,99,,,,
,1,105,0.07643192261457443,0.0,0.0,0.0
0.05565466359257698,2,149,,,,
,2,158,0.0653420239686966,0.0,0.0,0.0
0.0717226043343544,3,199,,,,
,3,211,0.06368544697761536,0.0,0.0,0.0
0.07157131284475327,4,249,,,,
,4,264,0.06404011696577072,0.0,0.0,0.0
0.0653865858912468,5,299,,,,
,5,317,0.06231851503252983,0.0,0.0,0.0
0.06440850347280502,6,349,,,,
,6,370,0.06142613664269447,0.0,0.0,0.0
0.07167425006628036,7,399,,,,
,7,423,0.06246413663029671,0.0,0.0,0.0
0.06193293631076813,8,449,,,,
,8,476,0.06229783222079277,0.0,0.0,0.0
0.060689810663461685,9,499,,,,
,9,529,0.060559723526239395,0.0,0.0,0.0
0.06864111125469208,10,549,,,,
,10,582,0.060919199138879776,0.0,0.0,0.0
0.056073930114507675,11,583,,,,
0.07016090303659439,11,584,,,,
0.055128879845142365,11,585,,,,
0.06517617404460907,11,586,,,,
0.07499120384454727,11,587,,,,
0.060805223882198334,11,588,,,,
0.06158939003944397,11,589,,,,
0.06782389432191849,11,590,,,,
0.056173596531152725,11,591,,,,
0.05575505644083023,11,592,,,,
0.0654970183968544,11,593,,,,
0.05154275521636009,11,594,,,,
0.06776440143585205,11,595,,,,
0.06305466592311859,11,596,,,,
0.06139339879155159,11,597,,,,
0.06917189806699753,11,598,,,,
0.04978242143988609,11,599,,,,
0.05849805846810341,11,600,,,,
0.06750306487083435,11,601,,,,
0.0623604878783226,11,602,,,,
0.06318208575248718,11,603,,,,
0.0631890743970871,11,604,,,,
0.06896299123764038,11,605,,,,
0.05784488096833229,11,606,,,,
0.06906307488679886,11,607,,,,
0.04989844560623169,11,608,,,,
0.06554301083087921,11,609,,,,
0.06436530500650406,11,610,,,,
0.07111555337905884,11,611,,,,
0.06084303557872772,11,612,,,,
0.05282636731863022,11,613,,,,
0.06168095022439957,11,614,,,,
0.062224507331848145,11,615,,,,
0.06931431591510773,11,616,,,,
0.05733218416571617,11,617,,,,
0.06818917393684387,11,618,,,,
0.05801801383495331,11,619,,,,
0.06813007593154907,11,620,,,,
0.05899059772491455,11,621,,,,
0.07101144641637802,11,622,,,,
0.07112782448530197,11,623,,,,
0.060731191188097,11,624,,,,
0.058252617716789246,11,625,,,,
0.05436907708644867,11,626,,,,
0.0484837107360363,11,627,,,,
0.05788019672036171,11,628,,,,
0.0739060640335083,11,629,,,,
0.05811161920428276,11,630,,,,
0.057859793305397034,11,631,,,,
0.0559733621776104,11,632,,,,
0.06292645633220673,11,633,,,,
0.05823090672492981,11,634,,,,
0.06306148320436478,11,635,,,,
,11,635,0.06127709895372391,0.0,0.0,0.0
0.06973442435264587,12,636,,,,
0.05754049867391586,12,637,,,,
0.05683356150984764,12,638,,,,
0.06344708800315857,12,639,,,,
0.061292435973882675,12,640,,,,
0.06114227697253227,12,641,,,,
0.06190364062786102,12,642,,,,
0.06034421548247337,12,643,,,,
0.05153791606426239,12,644,,,,
0.0775456354022026,12,645,,,,
0.06871525198221207,12,646,,,,
0.06489427387714386,12,647,,,,
0.06922551244497299,12,648,,,,
0.06215555593371391,12,649,,,,
0.06701888889074326,12,650,,,,
0.058491334319114685,12,651,,,,
0.06581393629312515,12,652,,,,
0.06257177889347076,12,653,,,,
0.054881855845451355,12,654,,,,
0.06672662496566772,12,655,,,,
0.06605549901723862,12,656,,,,
0.05327391251921654,12,657,,,,
0.06220988184213638,12,658,,,,
0.06674649566411972,12,659,,,,
0.05582309141755104,12,660,,,,
0.053460460156202316,12,661,,,,
0.07406876981258392,12,662,,,,
0.05382344126701355,12,663,,,,
0.06397845596075058,12,664,,,,
0.05821061506867409,12,665,,,,
0.06764254719018936,12,666,,,,
0.06610850244760513,12,667,,,,
0.06389278173446655,12,668,,,,
0.04944383725523949,12,669,,,,
0.05311837047338486,12,670,,,,
0.06891442090272903,12,671,,,,
0.0483674630522728,12,672,,,,
0.051529139280319214,12,673,,,,
0.048903245478868484,12,674,,,,
0.0613090917468071,12,675,,,,
0.0740613341331482,12,676,,,,
0.06469881534576416,12,677,,,,
0.06724338978528976,12,678,,,,
0.07174143195152283,12,679,,,,
0.05185949429869652,12,680,,,,
0.050069574266672134,12,681,,,,
0.07014157623052597,12,682,,,,
0.06041371822357178,12,683,,,,
0.06385911256074905,12,684,,,,
0.0730702206492424,12,685,,,,
0.06139226630330086,12,686,,,,
0.05528908595442772,12,687,,,,
0.06488490104675293,12,688,,,,
,12,688,0.06408923864364624,0.0,0.0,0.0
0.050579268485307693,13,689,,,,
0.06576572358608246,13,690,,,,
0.062849260866642,13,691,,,,
0.06585340201854706,13,692,,,,
0.08017868548631668,13,693,,,,
0.08054330945014954,13,694,,,,
0.05535607784986496,13,695,,,,
0.07114703208208084,13,696,,,,
0.0454210489988327,13,697,,,,
0.06296994537115097,13,698,,,,
0.05282079800963402,13,699,,,,
0.06316842138767242,13,700,,,,
0.06861762702465057,13,701,,,,
0.06083396449685097,13,702,,,,
0.051720719784498215,13,703,,,,
0.05418918654322624,13,704,,,,
0.05716073885560036,13,705,,,,
0.06362947821617126,13,706,,,,
0.0555877611041069,13,707,,,,
0.05535395070910454,13,708,,,,
0.05156205967068672,13,709,,,,
0.07056806981563568,13,710,,,,
0.062320776283741,13,711,,,,
0.07006143778562546,13,712,,,,
0.061619244515895844,13,713,,,,
0.06833179295063019,13,714,,,,
0.05715925246477127,13,715,,,,
0.06712803989648819,13,716,,,,
0.0789848119020462,13,717,,,,
0.05711110681295395,13,718,,,,
0.05986718088388443,13,719,,,,
0.054740503430366516,13,720,,,,
0.05982998013496399,13,721,,,,
0.0574045404791832,13,722,,,,
0.06633565574884415,13,723,,,,
0.06623190641403198,13,724,,,,
0.06812568008899689,13,725,,,,
0.0591278113424778,13,726,,,,
0.06173652410507202,13,727,,,,
0.06073376163840294,13,728,,,,
0.07308913767337799,13,729,,,,
0.06547680497169495,13,730,,,,
0.06542635709047318,13,731,,,,
